position	smiles	name
_Q3_neg_H9_	COc1cc(C(=O)CCNc2cccc(Cl)c2)cc(OC)c1OC	zzz
_Q4_neg_C9_	COc1cc(C(=O)CCNc2cccc(F)c2)cc(OC)c1OC	zzz
_Q4_neg_F12_	COc1ccc(/C=C2\C(=O)Nc3cc(OC)c(OC)cc32)cc1O	zzz
_P5_neg_D6_	COc1cccc(CN2COc3c(cc4c(C)c(C)c(=O)oc4c3C)C2)c1	zzz
_Q2_neg_G7_	CCc1ccc(C(c2c(O)c3cccc(-c4ccccc4)c3[nH]c2=O)c2c(O)c3ccccc3n(-c3ccccc3)c2=O)cc1	zzz
_Q3_neg_F12_	CCc1ccc(C(c2c[nH]c3ccccc23)c2c[nH]c3ccccc23)cc1	zzz
_Q1_neg_A9_	O=c1[nH]c2c(-c3ccccc3)cccc2c(O)c1C(c1ccc(F)cc1)c1c(O)c2ccccc2n(-c2ccccc2)c1=O	zzz
_Q2_neg_B11_	COc1cc(C(=O)CCNc2ccc(F)cc2)cc(OC)c1OC	zzz
_Q2_neg_F11_	COc1cc(C(=O)CCNc2ccc(I)cc2)cc(OC)c1OC	zzz
_Q4_neg_C9_	COc1ccc(NCCC(=O)c2cc(OC)c(OC)c(OC)c2)cc1	zzz
_Q4_neg_H6_	COc1cc(OC)c(/N=C2\C(=O)N(CN3CCc4ccccc4C3)c3ccccc32)cc1Cl	zzz
_P5_neg_H4_	COc1ccc(OC)c(C(=O)CC2OC(=O)c3c2ccc(OC)c3OC)c1	zzz
_P5_neg_B6_	COc1ccc(C(=O)CC2OC(=O)c3c2ccc(OC)c3OC)c(O)c1	zzz
_Q4_neg_H11_	COc1ccc(C(=O)Cn2c(=O)c3ccccc3n(C)c2=O)cc1OC	zzz
_Q1_neg_G9_	COc1ccc(C(=O)CC2(O)C(=O)N(Cc3cccc4ccccc34)c3ccccc32)cc1OC	zzz
_Q2_neg_G8_	COc1ccc(C(=O)CC2(O)C(=O)Nc3ccccc32)cc1OC	zzz
_Q2_neg_H11_	COc1ccc(C(=O)Cn2nc(-c3ccccc3)oc2=O)cc1OC	zzz
_Q3_neg_D12_	COc1ccc(C(=O)/C=C2\C(=O)Nc3ccccc32)cc1OC	zzz
_Q4_neg_C10_	O=C(Cc1c(O)c2ccccc2oc1=O)c1ccc(F)cc1	zzz
_P5_neg_A6_	COc1cc(C(=O)CC2OC(=O)c3c2ccc(OC)c3OC)ccc1O	zzz
_P5_neg_D6_	CCOc1ccc(O)c(C(=O)CC2OC(=O)c3c2ccc(OC)c3OC)c1	zzz
_Q2_neg_E8_	CCN(CC)CCN1C(=O)c2ccccc2NC1c1cc(OC)c(OC)c(OC)c1	zzz
_Q3_neg_H12_	COc1cc(C(=O)/C=C2\C(=O)Nc3ccccc32)cc(OC)c1OC	zzz
_Q3_neg_A8_	Cc1ccc2occ(C3Nc4ccccc4NC4=C3C(=O)CC(c3ccccc3Cl)C4)c(=O)c2c1	zzz
_Q1_neg_A12_	O=C(CCNc1ccccc1)c1cc2ccccc2oc1=O	zzz
_Q4_neg_A6_	N#CCCOCCC#CCN1CCCCC1c1cccnc1	zzz
_Q3_neg_E6_	O=C(O)CCC(=O)NCCc1c[nH]c2ccccc12	zzz
_Q2_neg_A7_	Cc1ccc(NC(=O)CCC(=O)O)cc1	zzz
_P5_neg_D2_	Cc1ccc(N/C=C2\C(=O)Oc3ccccc3C2=O)c(C)c1	zzz
_Q3_neg_H10_	Cc1ccc(N/C=C2\C(=O)Oc3ccccc3C2=O)cc1C	zzz
_P5_neg_A2_	COc1cc(-c2nn(CNc3ccc(F)cc3)c(=S)o2)cc(OC)c1OC	zzz
_Q2_neg_E8_	COc1cc(-c2nn(CNc3ccc(C)cc3)c(=S)o2)cc(OC)c1OC	zzz
_Q2_neg_F8_	Cc1[nH]c(=O)[nH]c(=O)c1S(=O)(=O)Nc1cccc(C(=O)O)c1	zzz
_P5_neg_C4_	CCOc1ccc2[nH]c(=O)c(C(c3nnnn3C(C)(C)C)N3CCN(Cc4ccccc4)CC3)cc2c1	zzz
_Q1_neg_D8_	CCCC(=O)C1=C(NCCc2c(C)[nH]c3ccc(C)cc23)CCCC1=O	zzz
_Q4_neg_H12_	O=C(O)c1cccc(Nc2nc(-c3ccc(Cl)cc3)nc3ccccc23)c1	zzz
_Q2_neg_G9_	COc1cc(C(=O)CCNc2ccc(OCc3ccccc3)cc2)cc(OC)c1OC	zzz
_Q1_neg_B12_	O=C(CCNc1cccc(Br)c1)c1cc2ccccc2oc1=O	zzz
_Q2_neg_C11_	O=C(CCNc1ccc(F)c(Cl)c1)c1cc2ccccc2oc1=O	zzz
_Q1_neg_A11_	O=C(CCNc1cccc(Cl)c1)c1cc2ccccc2oc1=O	zzz
_Q2_neg_H12_	CCCCc1ccc(NCCC(=O)c2cc3ccccc3oc2=O)cc1	zzz
_Q1_neg_G10_	O=C(CCNc1ccc(F)cc1)c1cc2ccccc2oc1=O	zzz
_Q1_neg_F12_	CCCOc1ccc(NCCC(=O)c2cc3ccccc3oc2=O)cc1	zzz
_Q3_neg_F7_	COc1ccc(CC(=O)NNC(=O)CCC(=O)O)cc1	zzz
_Q2_neg_D7_	CCOC(=O)c1ccc(NC(=O)CCC(=O)O)cc1	zzz
_Q2_neg_D7_	COc1ccc(C(NC(=O)CC(NOC(=O)CC2c3ccccc3-c3ccccc32)C(=O)O)c2ccc(OC)cc2)cc1	zzz
_Q1_neg_H8_	CC(=O)c1c(C)n(Cc2ccccc2Cl)c2ccc(O)cc12	zzz
_Q4_neg_E6_	CC(=O)c1c(C)n(CCOc2ccc(Cl)cc2C)c2ccc(O)cc12	zzz
_P5_neg_C4_	CC(=O)C1=C(O)C(=O)N(CCc2c[nH]c3ccccc23)C1c1ccc(Cl)cc1	zzz
_Q3_neg_C11_	CC(=O)c1c(C)nc2ccccc2c1C(=O)O	zzz
_Q4_neg_H7_	CC(=O)n1c(=O)oc2ccccc21	zzz
_P5_neg_A5_	COc1cccc(C2C(C(C)=O)=C(O)C(=O)N2CCc2c[nH]cn2)c1	zzz
_Q3_neg_H12_	CC(=O)C1=C(O)C(=O)N(CCc2c(C)[nH]c3ccccc23)C1c1cccc([N+](=O)[O-])c1	zzz
_P5_neg_C3_	CC(=O)c1c(C)n(CCO)c2ccc(O)cc12	zzz
_Q2_neg_E6_	Cn1c(=O)c2c(nc3n2CC(C24CC5CC(CC(C5)C2)C4)=NN3CCO)n(C)c1=O	zzz
_Q1_neg_C7_	Cn1c(=O)c2c(nc3n2CC(C24CC5CC(CC(C5)C2)C4)=NN3Cc2ccccc2)n(C)c1=O	zzz
_Q2_neg_E7_	NC1CCOC1=O	zzz
_Q2_neg_B7_	COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O	zzz
_Q4_neg_E5_	COc1ccc(C(=O)c2sc3nc(C)cc(C)c3c2N)cc1OC	zzz
_P5_neg_G3_	CCN(CC)CCNc1c(N)c(=O)oc2ccccc12	zzz
_Q2_neg_F8_	Nc1c(C(=O)N2CCc3ccccc3C2)sc2nc(-c3cccnc3)cc(C(F)(F)F)c12	zzz
_Q3_neg_D8_	COc1cc2c(cc1OC)CN(C(=O)c1sc3nc(C4CC4)cc(C(F)(F)F)c3c1N)CC2	zzz
_Q3_neg_E7_	O=c1[nH]c2ccc(Cl)cc2c(-c2ccccc2)c1Sc1nc2ccccc2[nH]1	zzz
_P5_neg_A5_	O=c1oc2ccc(Cl)cc2cc1-c1nc2ccccc2s1	zzz
_P5_neg_A3_	CN1CCN(Cc2c(O)ccc3cc(-c4nc5ccccc5s4)c(=O)oc23)CC1	zzz
_Q3_neg_G8_	COc1cc(-c2nnc(CSc3nc4ccccc4c(=O)n3Cc3ccccc3)o2)cc(OC)c1OC	zzz
_P5_neg_E4_	COc1cc(C=O)cc(Br)c1OCc1ccccc1Br	zzz
_Q1_neg_C6_	O=C(c1nn2c(C(F)(F)F)cc(-c3ccccc3)nc2c1Br)N1CCc2ccccc2C1	zzz
_Q3_neg_C12_	Cc1cc2occ(Br)c(=O)c2cc1Cl	zzz
_Q4_neg_H7_	O=c1c(Br)coc2ccc(F)cc12	zzz
_P5_neg_D1_	CCOc1ccc(C2c3[nH]c4ccccc4c3CCN2C(=O)c2cccc(Br)c2)cc1	zzz
_Q1_neg_B9_	CCCCc1c(O)c2ccccc2n(Cc2ccccc2)c1=O	zzz
_Q3_neg_H8_	CCCCc1c(O)c2ccccc2n(-c2ccccc2)c1=O	zzz
_Q1_neg_F7_	NC(=O)CC(NSc1ccccc1[N+](=O)[O-])C(=O)O	zzz
_P5_neg_B5_	O=C(Oc1ccc2c(=O)c(Cl)coc2c1)c1cccnc1	zzz
_Q4_neg_G8_	CCc1c(O)c2ccccc2n(Cc2ccccc2)c1=O	zzz
_Q2_neg_E12_	CCc1c(O)c2c(C)cc(C)cc2[nH]c1=O	zzz
_P5_neg_A1_	COc1ccc(C=O)cc1OC(=O)N1CCOCC1	zzz
_Q3_neg_H11_	CCCCCCCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C	zzz
_Q3_neg_E8_	COc1cc(C(=O)CC2(O)C(=O)N(Cc3cccc4ccccc34)c3ccccc32)cc(OC)c1OC	zzz
_Q3_neg_C11_	O=c1c(O)c(-c2ccc(O)cc2)oc2ccccc12	zzz
_Q4_neg_H8_	COc1ccc(-c2oc3cc(C)ccc3c(=O)c2O)cc1	zzz
_P5_neg_D1_	Cc1[nH]c2ccccc2c1CCN1C(=O)c2ccccc2C1(O)c1ccccc1	zzz
_Q4_neg_H11_	Cc1nc2ccccc2c(C(=O)O)c1O	zzz
_Q2_neg_F11_	O=c1c(O)c(-c2ccccc2)oc2ccccc12	zzz
_Q3_neg_F11_	COc1cc(C(=O)N2N=C3CCCCC3C2(O)C(F)(F)F)cc(OC)c1OC	zzz
_Q1_neg_C12_	COc1cc(C=O)cc(O)c1OC	zzz
_P5_neg_H1_	COc1cc(C2C(C(=O)c3ccccc3)=C(O)C(=O)N2c2cccc(C)c2)ccc1O	zzz
_Q2_neg_A12_	COc1ccc(C(=O)C2=C(O)C(=O)NC2c2ccc(O)c(OC)c2)cc1	zzz
_P5_neg_E4_	COc1cc(C2C(C(=O)c3ccc(C)o3)=C(O)C(=O)N2Cc2ccccc2)ccc1O	zzz
_Q3_neg_G11_	COc1cccc2oc(-c3ccccc3)c(O)c(=O)c12	zzz
_Q2_neg_C12_	COc1cc(-c2nc3c(n2O)C(=O)CC(C)(C)C3)cc(OC)c1OC	zzz
_Q1_neg_B10_	COc1cccc(-c2oc3ccc(OC)cc3c(=O)c2O)c1	zzz
_Q4_neg_H11_	COc1ccc2c(=O)c(O)c(-c3ccccc3)oc2c1	zzz
_Q1_neg_G9_	Cc1ccc2c(=O)c(O)c(-c3ccc(OCc4ccccc4)cc3)oc2c1	zzz
_Q3_neg_C6_	COc1ccc(C(=O)NC(Cc2cnc[nH]2)C(=O)O)cc1	zzz
_P5_neg_B2_	COc1ccc(C(=O)Nc2ccccc2C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)O)cc1	zzz
_P5_neg_D5_	Cc1ccc(C(=O)Nc2ccccc2C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)O)cc1	zzz
_P5_neg_E5_	Cc1oc(-c2ccccc2)cc1C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O	zzz
_Q2_neg_H7_	COc1ccc(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)O)cc1	zzz
_Q3_neg_D9_	CS(=O)(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O	zzz
_P5_neg_F4_	Cc1ccccc1OCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O	zzz
_Q1_neg_A9_	COc1ccc(OCC(=O)NC(Cc2c[nH]c3ccccc23)C(=O)O)cc1	zzz
_Q4_neg_E7_	Cc1cc2c(cc1S(=O)(=O)NC(Cc1c[nH]c3ccccc13)C(=O)O)NC(=O)CO2	zzz
_Q3_neg_H9_	Cc1ccccc1NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)Oc1ccccc1	zzz
_Q3_neg_D9_	Cc1cccc(NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)Oc2ccccc2)c1	zzz
_Q1_neg_G8_	Cc1cc(I)ccc1NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)OCc1ccccc1	zzz
_P5_neg_E1_	Cc1ccc(NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)Oc2ccccc2)cc1	zzz
_P5_neg_H2_	Cc1ccc(NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)OCC(C)C)cc1	zzz
_P5_neg_D5_	COc1ccc2c3c(c(=O)oc2c1OC(C)C(=O)c1ccccc1)CCCC3	zzz
_Q2_neg_E12_	COc1cc(C=O)ccc1OCC(=O)N1CCCCC1	zzz
_Q2_neg_D6_	COc1cc(C=O)ccc1OC(C)C	zzz
_Q3_neg_G6_	CCCOc1ccc(C=O)cc1OC	zzz
_Q3_neg_E9_	Cn1c(=O)c2ccccc2n(CC(=O)N2CCc3ccccc3C2)c1=O	zzz
_Q3_neg_A7_	CC(C)C(Nc1ncnc2ccccc12)C(=O)O	zzz
_Q2_neg_B6_	COc1cc(C(=O)NC(C(=O)O)C(C)C)cc(OC)c1OC	zzz
_P5_neg_G1_	Cc1c(C(=O)N2CCOCC2)[nH]c2ccc(OCc3ccccc3)cc12	zzz
_Q4_neg_F12_	Cc1c(C(=O)N2CCCCC2)[nH]c2ccc(OCc3ccccc3)cc12	zzz
_Q3_neg_E11_	CC(=O)CSc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1cccc(C)c1	zzz
_Q4_neg_G11_	CCCCCCCCCSc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1cccc(C)c1	zzz
_Q3_neg_H11_	Cc1ccc(Cn2c(SCC(=O)c3ccc([N+](=O)[O-])cc3)nc3c2c(=O)[nH]c(=O)n3C)cc1	zzz
_Q2_neg_C6_	CC(C)CCOC(=O)COc1ccc2c(=O)c(Oc3ccc(C(C)(C)C)cc3)coc2c1	zzz
_Q3_neg_H12_	COc1cc(C(=O)NC(C(=O)OCCC(C)C)c2ccccc2)cc(OC)c1OC	zzz
_Q1_neg_E8_	Cc1ccc2cc3c(nc2c1)-c1ccccc1C3=O	zzz
_P5_neg_F2_	CC(C)=C(NC(=O)c1ccccc1)C(=O)NCCc1c(C)[nH]c2ccccc12	zzz
_P5_neg_H1_	COc1cc(C(=O)n2ccc(C)n2)cc(OC)c1OC	zzz
_Q3_neg_D8_	O=c1oc2ccccc2c(NCCOc2ccccc2)c1[N+](=O)[O-]	zzz
_Q4_neg_G10_	O=C(c1ccncc1)c1cccc([N+](=O)[O-])c1	zzz
_Q4_neg_E11_	O=C(O)c1nc2ccccc2[nH]c1=O	zzz
_Q4_neg_D7_	O=C(O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)OCc1ccccc1	zzz
_Q1_neg_A7_	COc1cc(C(=O)NC(Cc2ccccc2)C(=O)O)cc(OC)c1OC	zzz
_Q2_neg_H7_	O=C(NC(Cc1ccccc1)C(=O)O)OCc1ccccc1	zzz
_Q2_neg_G7_	O=C(O)C(Cc1ccccc1)n1cccc1	zzz
_Q2_neg_H10_	O=C(NNC1OC(CO)C(O)C(O)C1O)c1cccnc1	zzz
_Q1_neg_E7_	CCC(=O)Oc1ccc(/C=C/c2ccccc2)cc1OC	zzz
_Q3_neg_A7_	COc1cc(/C=N\Nc2nc(-c3cccc([N+](=O)[O-])c3)cs2)cc(OC)c1O	zzz
_Q3_neg_C9_	CCOc1ccccc1C1C2CCCCC2(O)CCN1C/C=C/c1ccccc1	zzz
_Q4_neg_D5_	CCCCOc1ccc(C2=NOC(=O)/C2=C\C=C\c2ccccc2)cc1	zzz
_Q2_neg_F12_	Cn1c(=O)cc(/C=N/O)c2ccccc21	zzz
_Q1_neg_F6_	Cc1cc2c(c(O)c1-c1c(C)cc3c(c1O)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)C(O)=C3C(C)C)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)C(O)=C2C(C)C	zzz
_Q4_neg_C5_	Cc1cc2c(c(O)c1-c1c(C)cc3c(c1O)/C(=C/Nc1c(C)n(C)n(-c4ccccc4)c1=O)C(=O)C(O)=C3C(C)C)/C(=C/Nc1c(C)n(C)n(-c3ccccc3)c1=O)C(=O)C(O)=C2C(C)C	zzz
_Q3_neg_G6_	CC(C)(C)c1ccc(-c2nc(Nc3ccc(C(=O)O)cc3)c3ccccc3n2)cc1	zzz
_Q3_neg_F9_	COc1ccc(C(=O)N2CCN(Cc3cc(=O)oc4cc(C)ccc34)CC2)c(OC)c1	zzz
_Q4_neg_A9_	CCOc1ccc2oc(=O)cc(CN3CCN(Cc4ccc(F)cc4Cl)CC3)c2c1	zzz
_Q2_neg_F11_	CCc1ccc2oc(=O)cc(CN3CCN(Cc4ccc(F)cc4Cl)CC3)c2c1	zzz
_Q1_neg_F10_	Cc1ccc2c(CN3CCN(Cc4ccc(F)cc4Cl)CC3)cc(=O)oc2c1	zzz
_Q4_neg_H9_	COc1ccc2oc(=O)cc(CN3CCN(Cc4ccccc4F)CC3)c2c1	zzz
_Q2_neg_E9_	Cc1ccc2c(CN3CCN(Cc4ccccc4F)CC3)cc(=O)oc2c1	zzz
_Q3_neg_E9_	Cc1ccc2c(CN3CCN(Cc4cccc(Br)c4)CC3)cc(=O)oc2c1	zzz
_Q1_neg_B10_	Cc1ccc2c(CN3CCN(Cc4cccc(Cl)c4)CC3)cc(=O)oc2c1	zzz
_Q3_neg_H9_	Cc1ccc2c(CN3CCN(Cc4cccc(F)c4)CC3)cc(=O)oc2c1	zzz
_Q4_neg_G9_	Cc1ccc2c(CN3CCN(Cc4ccc(Br)cc4F)CC3)cc(=O)oc2c1	zzz
_Q1_neg_B8_	COc1ccc2oc(=O)cc(CN3CCN(C(=O)c4ccc(Br)cc4)CC3)c2c1	zzz
_Q2_neg_D9_	Cc1ccc2c(CN3CCN(Cc4ccc(Cl)cc4)CC3)cc(=O)oc2c1	zzz
_Q1_neg_D10_	COc1ccc2oc(=O)cc(CN3CCN(Cc4ccc(F)cc4)CC3)c2c1	zzz
_Q4_neg_H10_	CN(c1ccc(OCc2cc(=O)[nH]c3ccccc23)cc1)S(C)(=O)=O	zzz
_Q3_neg_G11_	Oc1ccc(C2NCCc3c2[nH]c2ccccc32)cc1	zzz
_Q1_neg_B12_	COc1ccc(-c2c(-c3ccccc3)cn3ccc4cc(OC)c(OC)cc4c23)cc1OC	zzz
_Q4_neg_A10_	COc1cc(C(=O)N2CCN(c3cccc(C)c3C)CC2)cc(OC)c1OC	zzz
_Q4_neg_H5_	O=C(Nc1ncnc2c1ncn2C1OC(COC(=O)c2ccc(Cl)cc2Cl)C(OC(=O)c2ccc(Cl)cc2Cl)C1OC(=O)c1ccc(Cl)cc1Cl)c1ccccc1	zzz
_Q3_neg_H10_	O=C(c1cc(=O)[nH]c2ccccc12)N1CCc2ccccc2C1	zzz
_Q2_neg_E12_	O=C(O)c1cc(S(=O)(=O)N2CCc3ccccc3C2)cs1	zzz
_Q4_neg_E5_	O=C(Nc1ncnc2c1ncn2C1OC(COC(=O)c2ccccc2Br)C(OC(=O)c2ccccc2Br)C1OC(=O)c1ccccc1Br)c1ccccc1	zzz
_Q3_neg_B6_	Cc1ccc(C2=NOC(=O)/C2=C\c2ccc3c(c2)OCO3)cc1C	zzz
_Q1_neg_A12_	O=C1ON=C(c2cccc([N+](=O)[O-])c2)/C1=C/c1ccc2c(c1)OCO2	zzz
_Q1_neg_C6_	O=C1ON=C(c2ccc(Br)cc2)/C1=C/c1ccc2c(c1)OCO2	zzz
_Q4_neg_B6_	O=C1ON=C(c2ccccc2)/C1=C/c1ccc2c(c1)OCO2	zzz
_Q4_neg_D11_	COc1cc2c(cc1OC)/C(=C/c1ccc3c(c1)OCO3)C(=O)OC2	zzz
_Q4_neg_A12_	COc1cc(CCO)ccc1O	zzz
_P5_neg_E4_	O=C1CC(n2c(=O)oc3ccccc32)C2COC1O2	zzz
_Q4_neg_G5_	COc1cc(C2CC(=O)Nc3c2ccc2ccccc32)cc(OC)c1OC	zzz
_Q3_neg_H11_	O=C(c1ccccc1)N1CCN(CC(O)Cn2c3ccccc3c3ccccc32)CC1	zzz
_Q4_neg_B7_	CC1Nc2nc3ccccc3n2C(c2cccc(F)c2)=C1C(=O)c1ccccc1	zzz
_P5_neg_F1_	Cn1c(=O)[nH]c(=O)c2c1nc(N1CCN(C(=O)CCC(=O)O)CC1)n2Cc1ccc([N+](=O)[O-])cc1	zzz
_Q1_neg_E10_	COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC	zzz
_Q3_neg_D9_	CCOc1ccc(-c2cc(-c3cc(OC)c(OC)c(OC)c3)[nH]c(=O)c2C#N)cc1	zzz
_Q2_neg_G9_	CCc1ccc(-c2cc(-c3cc(OC)c(OC)c(OC)c3)[nH]c(=O)c2C#N)cc1	zzz
_P5_neg_C6_	COc1cc2c(cc1OC)C(c1cc(OC)c(O)c(OC)c1)CC(=O)N2	zzz
_Q2_neg_E12_	COc1cc(CCC(C)=O)ccc1O	zzz
_Q1_neg_E10_	COc1cc(-c2cc(-c3ccc(C)cc3)c(C#N)c(=O)[nH]2)cc(OC)c1OC	zzz
_Q3_neg_C7_	O=[N+]([O-])c1ccc(-c2csc(N3CCc4ccccc4C3)n2)cc1	zzz
_P5_neg_H1_	CC(=O)OC1CCC2(C)C(C1)CC(OC(C)=O)C1C2CC(OC(C)=O)C2(C)C(C(C)CCC(=O)O)CCC12	zzz
_Q4_neg_H6_	CCOc1cc2c(cc1OCC)C(c1ccc(C(=O)O)cc1)NCC2	zzz
_P5_neg_F2_	CCCc1n[nH]c2c1C(c1cc(OC)c(OC(C)=O)c(OC)c1)C(C#N)=C(N)O2	zzz
_Q3_neg_E9_	COc1cc(C(=O)N2CCN(C(=O)C34CC5CC(CC(C5)C3)C4)CC2)cc(OC)c1OC	zzz
_Q4_neg_E8_	CN(C)c1ccc(C(=O)N2CCc3ccccc3C2)cc1	zzz
_Q1_neg_G11_	COc1ccc(/C=C/C(=O)Oc2ccc(C(C)C)cc2)c(OC)c1	zzz
_Q1_neg_A8_	O=C(O)c1ccc(CSc2ncnc3[nH]cnc23)cc1	zzz
_Q1_neg_G12_	Oc1ccc(CC2CC3CCN2CC3)cc1O	zzz
_Q4_neg_D7_	COc1cc(C(=O)Oc2ccc(C(C)(C)C)cc2Br)cc(OC)c1OC	zzz
_Q1_neg_B12_	COc1cc(C2C(=O)c3cc(OC)c(OC)c(OC)c3C2=O)cc(OC)c1OC	zzz
_Q3_neg_E7_	COc1c2c(c(CSc3nnnn3-c3ccccc3)c(OC)c1OC)C(=O)OC2	zzz
_Q2_neg_G12_	COc1c(C)c2c(c(OC)c1OC)COC2=O	zzz
_P5_neg_E2_	COc1c2c(c([N+](=O)[O-])c(OC)c1OC)C(=O)OC2	zzz
_Q3_neg_A9_	Cc1cc2[nH]c(=O)cc(C)c2c(C)c1S(=O)(=O)N1CCCCC1	zzz
_P5_neg_F2_	CC1(C)CCC23CCC4(C)C(CCC5C6(C)CCC(O)C(C)(C)C6CCC54C)C2C1OC3	zzz
_Q3_neg_E6_	C=CCOC1OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O	zzz
_Q4_neg_B12_	c1ccc2c(c1)CN1CCCC1=N2	zzz
_Q2_neg_D7_	O=C1c2c(O)ccc([N+](=O)[O-])c2C(=O)c2c([N+](=O)[O-])ccc(O)c21	zzz
_P5_neg_C3_	Cc1cc(C)c2[nH]c(=O)cc(C)c2c1	zzz
_Q2_neg_B11_	Cc1cc(S(=O)(=O)N2CCOCC2)c2[nH]c(=O)cc(C)c2c1	zzz
_Q4_neg_D12_	Cc1ccc2c(C)cc(=O)[nH]c2c1C	zzz
_P5_neg_F4_	C#CCSc1nc(N)c2c(n1)OC(N)=C(C#N)C2c1cccc(F)c1	zzz
_Q4_neg_A9_	Cc1cc(C)c2c(CN3CCC4(CC3)OCCO4)cc(=O)oc2c1	zzz
_Q3_neg_D9_	CCc1ccc2oc(=O)cc(CN3CCC4(CC3)OCCO4)c2c1	zzz
_Q1_neg_B6_	O=C(/C=C/c1ccccc1Cl)Oc1ccc(/C=N/c2ccc(F)cc2)cc1	zzz
_P5_neg_B4_	COc1ccc(C2OC[C@@H]3C(c4ccc(OC)c(OC)c4)OC[C@H]23)cc1OC	zzz
_P5_neg_E3_	COc1cc(/C=C(\C#N)c2ccc(Cl)cc2)ccc1OC(=O)C1COc2ccccc2O1	zzz
_Q3_neg_F6_	COc1cc(C2=NOC(=O)/C2=C\c2ccc(Cl)cc2Cl)cc(OC)c1OC	zzz
_P5_neg_E2_	COc1cccc(OC)c1OCc1cc(=O)[nH]c2ccccc12	zzz
_Q2_neg_B9_	COc1cc(C2C3CCCCC3(O)CCN2Cc2ccccc2Cl)cc(OC)c1OC	zzz
_Q3_neg_F9_	COc1cc(C2C3CCCCC3(O)CCN2Cc2ccccc2Cl)ccc1O	zzz
_Q1_neg_C8_	O=C(/C=C/c1ccccc1Cl)c1ccc(OC(=O)c2ccc([N+](=O)[O-])cc2)cc1	zzz
_Q1_neg_G8_	O=C(/C=C/c1cccc(Cl)c1)c1ccc(OC(=O)c2cccc([N+](=O)[O-])c2)cc1	zzz
_Q4_neg_G5_	CCCCCOc1ccc(C2=NOC(=O)/C2=C\c2cc([N+](=O)[O-])ccc2O)cc1	zzz
_P5_neg_E2_	O=C(O)C(O)C(O)C(O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)C(O)CO	zzz
_Q4_neg_B12_	O=C(O)c1ccc(NCCC(=O)c2ccc3c(c2)OCO3)cc1	zzz
_Q1_neg_B12_	COc1cc(C2NC(=O)C(O)=C2C(=O)c2ccc(OC)c(OC)c2)ccc1O	zzz
_Q4_neg_C12_	CCOc1cc(C2C(C(=O)c3ccc(OC)c(OC)c3)=C(O)C(=O)N2C)ccc1O	zzz
_Q3_neg_A12_	COc1ccc(C(=O)c2cocc2C(=O)O)cc1OC	zzz
_P5_neg_F4_	COc1cc(OC)cc(C(=O)N2CCN(C(=O)c3ccccc3OC)CC2)c1	zzz
_P5_neg_B5_	COc1cc(C(=O)N2CCN(C(=O)c3cccc(Cl)c3)CC2)cc(OC)c1OC	zzz
_Q4_neg_D5_	COc1cc(C2=NOC(=O)/C2=C\c2sccc2C)cc(OC)c1OC	zzz
_Q2_neg_H5_	COc1cc(C2=NOC(=O)/C2=C\c2cccc([N+](=O)[O-])c2)cc(OC)c1OC	zzz
_Q2_neg_E9_	COc1ccc(-c2nc(CN3CCN(Cc4cc(=O)oc5cc(C)ccc45)CC3)c(C)o2)cc1OC	zzz
_Q4_neg_A9_	CCOc1ccc2oc(=O)cc(CN3CCN(Cc4nc(-c5cccc(Cl)c5)oc4C)CC3)c2c1	zzz
_Q2_neg_E9_	CCOc1ccc2oc(=O)cc(CN3CCN(Cc4nc(-c5ccc(Cl)cc5)oc4C)CC3)c2c1	zzz
_Q2_neg_A9_	Cc1ccc2c(CN3CCN(Cc4nc(-c5ccc(Cl)cc5)oc4C)CC3)cc(=O)oc2c1	zzz
_Q2_neg_A6_	COc1cc(C2=NOC(=O)/C2=C\c2ccc(Br)cc2)cc(OC)c1OC	zzz
_Q1_neg_G6_	CCCCCOc1ccc(C2=NOC(=O)/C2=C\c2ccc(OCCCC)cc2)cc1	zzz
_Q2_neg_C11_	O=c1oc2cc(O)ccc2c(Cc2ccc(Cl)cc2)c1-c1ccccc1	zzz
